100	27108
200	76960
300	163217
400	274203
500	422030
600	669079
700	868999
800	1209188
900	1329007
1000	1622248
1100	1936939
1200	2420869
1300	2608318
1400	3080224
1500	3608128
1600	4139512
1700	4909405
1800	5202236
1900	5804090
2000	6460646
2100	7147776
2200	7869498
2300	8624605
2400	9450285
2500	10409083
2600	11368451
2700	12110092
2800	14674761
2900	15458704
3000	15720838
3100	16869316
3200	18192553
3300	19996161
3400	21234757
3500	22453287
3600	24056741
3700	25352659
3800	26476132
3900	27471422
4000	28991305
4100	31022513
4200	34040547
4300	35606190
4400	36068013
4500	37930068
4600	38842585
4700	43148829
4800	44698924
4900	45475980
5000	47493022
5100	52668750
5200	54008142
5300	54787318
5400	56616459
5500	58127544
5600	62734801
5700	64364783
5800	68242631
5900	68557069
6000	72716833
6100	72753989
6200	76464756
6300	78424046
6400	80506795
6500	86115895
6600	90756292
6700	96846198
6800	95878385
6900	95336253
7000	102667904
7100	103911310
7200	103588651
7300	107848202
7400	110938678
7500	113898572
7600	117432668
7700	126559988
7800	132397988
7900	132125374
8000	128547326
8100	136551421
8200	136382255
8300	143561850
8400	149063894
8500	159943986
8600	161535325
8700	168653128
8800	169470284
8900	175593654
9000	172359230
9100	178514527
9200	183365325
9300	184866039
9400	196519476
9500	192877309
9600	194667706
9700	212006274
9800	205730952
9900	214941515
10000	220270296
10100	229029026
10200	230162557
10300	237165476
10400	238876441
10500	258156081
10600	248066830
10700	252134400
10800	262470231
10900	265489590
11000	269881371
11100	288501045
11200	277980437
11300	648275004
11400	364610742
11500	475611555
11600	356740507
11700	315351428
11800	335618156
11900	321396626
12000	336208855
12100	326377329
12200	334940487
12300	354674071
12400	354699585
12500	360893861
12600	356903040
12700	360151254
12800	376871742
12900	380701697
13000	382071859
13100	391225187
13200	401002497
13300	399835490
13400	466531576
13500	423795418
13600	429225193
13700	618631707
13800	530603806
13900	489582988
14000	472914574
14100	473509926
14200	452180221
14300	482040748
14400	501172782
14500	502672609
14600	493173631
14700	500916132
14800	502714753
14900	541968558
15000	516492404
15100	572387122
15200	551256944
15300	537494443
15400	549487553
15500	570070657
15600	561732966
15700	573022975
15800	584815513
15900	623055144
16000	674471313
16100	621412195
16200	605978976
16300	606238114
16400	605927352
16500	616210723
16600	663427953
16700	663973451
16800	695735592
16900	672659704
17000	681971073
17100	694687693
17200	687011451
17300	690043106
17400	720064842
17500	738047558
17600	745081852
17700	824310849
17800	863104655
17900	842172807
18000	1474724778
18100	1034292691
18200	843263370
18300	877393076
18400	875154459
18500	860114280
18600	929660494
18700	918005570
18800	946811781
18900	958755300
19000	942796932
19100	977395198
19200	915113175
19300	1186010201
19400	1081962320
19500	1142685053
19600	1087097920
19700	1073350087
19800	1076665790
19900	1031905472
20000	1078009027
20100	1231738104
20200	1159382484
20300	1152004616
20400	1783941849
20500	1552020460
20600	1418301627
20700	1451932044
20800	1339021799
20900	1380909333
21000	1335225295
21100	1324019494
21200	1359557945
21300	1348037146
21400	1275239634
21500	1273265978
21600	1247126196
21700	1242033007
21800	1321073083
21900	1380457727
22000	1450046531
22100	1491145115
22200	1415009940
22300	1421431927
22400	1420145180
22500	1399922469
22600	1851797207
22700	1529076644
22800	1513415668
22900	1510288447
23000	1534184207
23100	1512647004
23200	1497208312
23300	1658421843
23400	1663621126
23500	1616151110
23600	1642403954
23700	1695525827
23800	1726521108
23900	1843846941
24000	1719570356
24100	1763522760
24200	1764840191
24300	1902409787
24400	1751278128
24500	1900848173
24600	1845554632
24700	1907374868
24800	1960821053
24900	1855806888
25000	1848216526
25100	1756820386
25200	1782675876
25300	1762776607
25400	1773253202
25500	1971426108
25600	1865131331
25700	1897102016
25800	1835818537
25900	2368968830
26000	2503306084
26100	2294289363
26200	2210256228
26300	2300345028
26400	2360039551
26500	2486445631
26600	2708679745
26700	2979849558
26800	3115868052
26900	3032733590
27000	2640953262
27100	2730016840
27200	3364408905
27300	5292852321
27400	2923959143
27500	3592226294
27600	2954712971
27700	2976758600
27800	2884850665
27900	3038533057
28000	2997340116
28100	3237605057
28200	3272929548
28300	3236739455
28400	2870558883
28500	2695759258
28600	2944150276
28700	3546912494
28800	3411743031
28900	3480300541
29000	2837892688
29100	3063839905
29200	3557699034
29300	2835525870
29400	3808699429
29500	4207991103
29600	4480369825
29700	3434816906
29800	3374397859
29900	3985017861
30000	3255356266
30100	3806486511
30200	3584255757
30300	3675830858
30400	3438531113
30500	3111879684
30600	3425531472
30700	3417231701
30800	3224043407
30900	3309588995
31000	3194653541
31100	3244224971
31200	3333998124
31300	3297671350
31400	3309610410
31500	3334634809
31600	3586345333
31700	3423640053
31800	3380401540
31900	3691523829
32000	3712076116
32100	4658030434
32200	4659024681
32300	4911959824
32400	4037010148
32500	4281187746
32600	3718009961
32700	4122895745
32800	4002582314
32900	5387004716
33000	4881940677
33100	5224258713
33200	4858298943
33300	4523611854
33400	4556846383
33500	4574609729
33600	6212008245
33700	4716019509
33800	5293280838
33900	6598001766
34000	5100483713
34100	5447353658
34200	5055100623
34300	5479557502
34400	4401669678
34500	4658607353
34600	4577513443
34700	6108667495
34800	5784918860
34900	4792464714
35000	4624149780
35100	4741712685
35200	4935113450
35300	5356786356
35400	7083554611
35500	5710542700
35600	5165882338
35700	5128619619
35800	5912644962
35900	6155452604
36000	6674477898
36100	5982478156
36200	6041194065
36300	5881911898
36400	5349186263
36500	6301188795
36600	6119278175
36700	5404175291
36800	5264883989
36900	5498123368
37000	5154017514
37100	5341714465
37200	5374289406
37300	5880706866
37400	7092597597
37500	7235948187
37600	6365703536
37700	6839076440
37800	6908367782
37900	7377615016
38000	7240499625
38100	8698762191
38200	7960829226
38300	8388534689
38400	9049695257
38500	7875220235
38600	7347535987
38700	6020853578
38800	6088347621
38900	6286571871
39000	6928631057
39100	7233736514
39200	6803193476
39300	6604348379
39400	6782542285
39500	7135900624
39600	6717418513
39700	6879688631
39800	8205342418
39900	6987182888
40000	7856274904
40100	8229705138
40200	7836999424
40300	7534079271
40400	8600610988
40500	8124884976
40600	9344195586
40700	8237407842
40800	7614312198
40900	7429820805
41000	7728382950
41100	7466049661
41200	7066089453
41300	6877920785
41400	7429732323
41500	6953867120
41600	7346662131
41700	7162528654
41800	7285655298
41900	7225203172
42000	7644592282
42100	7735361234
42200	7471698963
42300	7506257605
42400	8442141082
42500	7976497340
42600	8765339724
42700	8107419085
42800	7694888385
42900	7413540287
43000	7776062127
43100	7912024177
43200	7959462566
43300	7956223227
43400	8606762940
43500	8333288666
43600	8583364746
43700	8332536473
43800	8295396562
43900	8228399154
44000	8399986541
44100	9075082588
44200	8500909300
44300	8300801842
44400	8378204105
44500	8908543500
44600	8537244446
44700	8322941398
44800	8831598329
44900	8420881423
45000	8590384454
45100	8221338861
45200	8616462405
45300	8452203436
45400	9304326348
45500	9387339917
45600	17074004078
45700	11442652025
45800	12695636289
45900	15298671609
46000	15646793976
46100	11745091373
46200	12976383814
46300	10678441026
46400	10177239682
46500	9862871330
46600	9259221886
46700	9106464234
46800	9412636091
46900	8994237323
47000	9198453694
47100	9131806095
47200	9424645405
47300	9253001774
47400	9671641162
47500	9946749866
47600	10191168691
47700	10464454818
47800	9612299779
47900	9895456629
48000	9570470206
48100	10011851379
