100	32783
200	77533
300	258408
400	307921
500	479716
600	655064
700	980775
800	1218139
900	1514997
1000	2011164
1100	3378076
1200	3304836
1300	3716739
1400	4012287
1500	4353753
1600	5023957
1700	5395194
1800	6825724
1900	7925023
2000	7487642
2100	12669704
2200	23422747
2300	12204045
2400	12090346
2500	22903469
2600	15930656
2700	20531320
2800	23912862
2900	19141343
3000	29254282
3100	26070655
3200	32201403
3300	22906244
3400	30229481
3500	30789224
3600	49930601
3700	39769763
3800	39146936
3900	44390700
4000	38926238
4100	47081217
4200	51906245
4300	48077727
4400	48912500
4500	56981707
4600	72025984
4700	70384532
4800	102220609
4900	78150061
5000	66098779
5100	67974999
5200	76763746
5300	72693573
5400	84599088
5500	82884459
5600	88891470
5700	112323315
5800	91046923
5900	93458926
6000	114616531
6100	105755696
6200	122015868
6300	123051298
6400	152298950
6500	164658256
6600	181816008
6700	185858214
6800	159479399
6900	142384329
7000	155120584
7100	137922036
7200	162558673
7300	138007092
7400	159611618
7500	161303891
7600	178779134
7700	182808324
7800	167704864
7900	268894980
8000	219807401
8100	299723609
8200	293978744
8300	283538566
8400	229051112
8500	232727800
8600	262271420
8700	239988840
8800	252294567
8900	258108540
9000	262287890
9100	260838750
9200	271936454
9300	283784148
9400	278832296
9500	338931037
9600	397040796
9700	488445120
9800	451016842
9900	457688194
10000	396757453
10100	379533227
10200	381712253
10300	390707771
10400	404833581
10500	482018799
10600	466948352
10700	505763653
10800	438818505
10900	461954340
11000	434239799
11100	461937921
11200	461053364
11300	483881039
11400	456316792
11500	511153826
11600	663089797
11700	796930709
11800	639897060
11900	540459342
12000	534849804
12100	530240615
12200	546135431
12300	563989178
12400	579144618
12500	617520121
12600	816628407
12700	658765888
12800	707490599
12900	765625734
13000	748266605
13100	669948786
13200	739596322
13300	822258068
13400	780886578
13500	732662773
13600	764608107
13700	789276105
13800	1008032986
13900	844766024
14000	822915725
14100	1220518700
14200	929277247
14300	1142612652
14400	1424458210
14500	1090645251
14600	1006643222
14700	1105975255
14800	1055504972
14900	1025001960
15000	1101200602
15100	1313067172
15200	1391995907
15300	1393046810
15400	1392433116
15500	1345105554
15600	1172289702
15700	1226717366
15800	1251433237
15900	1276583059
16000	1489865984
16100	1567354474
16200	1923683768
16300	1476406202
16400	1567862909
16500	1501714840
16600	1439641749
16700	1429835918
16800	1578561916
16900	1999335786
17000	1852841023
17100	1823745126
17200	1812694550
17300	1673689785
17400	1700061267
17500	1592535012
17600	1840136420
17700	2187564969
17800	2073613765
17900	1938290260
18000	1795075369
18100	1843246981
18200	1861249445
18300	2480553330
18400	1950102832
18500	2196273286
18600	2064984155
18700	2076884308
18800	2013648349
18900	1949116464
19000	2051872922
19100	2152748880
19200	2123765101
19300	2341365801
19400	2211656519
19500	2366932324
19600	2333888758
19700	2282457218
19800	2246120326
19900	2427287454
20000	2890933779
20100	2748849543
20200	2361796674
20300	2358658651
20400	2541721382
20500	2486991242
20600	2665872160
20700	2750638589
20800	2560856550
20900	2913083458
21000	2572682317
21100	2416115965
21200	2433738766
21300	2543769782
21400	2305348308
21500	2457366720
21600	2295546937
21700	2257403235
21800	2243869146
21900	2411909739
22000	2370834774
22100	2402638585
22200	2520606049
22300	2813530829
22400	2392733139
22500	2535171646
22600	2484559257
22700	2463866998
22800	2598487158
22900	2679526761
23000	2694162816
23100	2705160390
23200	2732989514
23300	2893420785
23400	2725680264
23500	2519464000
23600	2584269152
23700	2579159090
23800	2595042141
23900	2610076406
24000	2732642793
24100	2682599527
24200	2673741355
24300	2695893139
24400	2772713097
24500	2726440478
24600	2779785056
24700	2790067286
24800	2734127158
24900	2742316545
25000	2947084364
25100	3004364799
25200	2846971022
25300	2852380311
25400	3177596848
25500	2963966588
25600	2942793787
25700	2971440259
25800	2856689449
25900	2877353705
26000	2929362748
26100	3176531723
26200	3076479531
26300	3059923867
26400	3254693833
26500	3197570580
26600	3461575422
26700	3307663988
26800	3700210182
26900	4063349267
27000	3456520857
27100	3352401142
27200	3484149961
27300	3712320452
27400	3749206712
27500	3635444529
27600	3460141863
27700	3455853890
27800	3517142580
27900	4352611304
28000	3676831341
28100	3504182888
28200	3439218051
28300	3398910411
28400	3577333457
28500	3898854428
28600	3925652424
28700	4521386023
28800	3993635817
28900	4268180044
29000	5821905323
29100	5012474089
29200	4088021872
29300	4147681047
29400	4094856070
29500	4006648270
29600	4000758534
29700	3942197815
29800	3925986539
29900	3983338826
30000	3965793237
30100	3932667764
30200	3928603763
30300	4174750036
30400	3903644238
30500	3924312309
30600	4009395237
30700	4063856913
30800	4124366060
30900	4217523313
31000	4319595498
31100	4341262027
31200	4244473208
31300	4252466966
31400	4415626830
31500	4363845468
31600	4448054369
31700	4630750477
31800	4330789693
31900	4342346635
32000	4348191053
32100	4466903623
32200	4530398634
32300	4496322676
32400	4619817548
32500	4587076387
32600	4507295340
32700	4578892712
32800	4613102119
32900	4606486228
33000	4799310468
33100	4981780089
33200	4940190558
